Code,Name,LongName,Market,Sector,SubSector,Price,FiftyTwoWeek,Volume,EPS,DPS,NTA,PE,DY,ROE,PTBV,MarketCapInMillion
2038,NSOP,NEGRI SEMBILAN OIL PALMS BERHAD,Main Market,Plantation,Plantation,6.100000,3.880-6.100,0,67.840000,26.000000,9.710000,8.990000,4.260000,6.990000,0.630000,428.230000
1899,BKAWAN [s],BATU KAWAN BERHAD,Main Market,Plantation,Plantation,19.760000,18.600-20.320,276,130.780000,70.000000,18.790000,15.110000,3.540000,6.960000,1.050000,7894.820000
0158,SCC [s],SCC HOLDINGS BERHAD,Ace Market,Consumer Products & Services,Consumer Services,0.220000,0.195-0.295,0,2.470000,1.000000,0.355000,8.900000,4.550000,6.960000,0.620000,31.060000
8141,MJPERAK [s],MAJUPERAK HOLDINGS BERHAD,Main Market,Property,Property,0.255000,0.085-0.325,0,4.800000,0.000000,0.690000,5.310000,0.000000,6.960000,0.370000,72.530000
7225,PA [s],P.A. RESOURCES BERHAD,Main Market,Industrial Products & Services,Metals,0.120000,0.115-0.225,63,1.530000,1.000000,0.221000,7.820000,8.330000,6.950000,0.540000,180.570000
5225,IHH [s],IHH HEALTHCARE BERHAD,Main Market,Health Care,Health Care Providers,9.050000,6.420-10.480,39,23.780000,10.500000,3.430000,38.060000,1.160000,6.930000,2.640000,79967.190000
5186,MHB [s],MALAYSIA MARINE AND HEAVY ENG,Main Market,Energy,"Energy, Infrastructure, Equipment & Services",0.380000,0.305-0.485,10,6.430000,0.000000,0.930000,5.910000,0.000000,6.910000,0.410000,608.000000
5258,BIMB [s],BANK ISLAM MALAYSIA BERHAD,Main Market,Financial Services,Banking,2.390000,2.190-2.580,12,24.590000,14.450000,3.560000,9.720000,6.050000,6.910000,0.670000,5416.870000
7007,ARK [s],ARK RESOURCES HOLDINGS BERHAD,Main Market,Property,Property,0.195000,0.185-0.290,0,1.930000,0.000000,0.280000,10.100000,0.000000,6.890000,0.700000,19.410000
0288,MINOX [s],MINOX INTERNATIONAL GROUP BERHAD,Ace Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.150000,0.135-0.250,3,1.430000,0.250000,0.210000,10.480000,1.670000,6.810000,0.710000,54.000000
0051,CUSCAPI [s],CUSCAPI BERHAD,Main Market,Technology,Software,0.075000,0.065-0.190,886,0.410000,0.000000,0.060000,18.440000,0.000000,6.780000,1.250000,70.870000
7692,MYTECH,MYTECH GROUP BERHAD,Main Market,Industrial Products & Services,Metals,0.260000,0.225-0.400,330,1.490000,0.000000,0.220000,17.440000,0.000000,6.780000,1.180000,64.000000
7034,TGUAN [s],THONG GUAN INDUSTRIES BERHAD,Main Market,Industrial Products & Services,Packaging Materials,1.310000,0.970-1.340,2,15.830000,6.500000,2.350000,8.270000,4.960000,6.740000,0.560000,529.820000
6599,AEON [s],AEON CO. (M) BHD,Main Market,Consumer Products & Services,Retailers,1.080000,1.010-1.540,9,9.530000,4.500000,1.427000,11.330000,4.170000,6.680000,0.760000,1516.320000
0123,PRIVA [s],PRIVASIA TECHNOLOGY BERHAD,Ace Market,Telecommunications & Media,Telecommunications Equipment,0.080000,0.065-0.100,13,0.800000,0.000000,0.120000,10.040000,0.000000,6.640000,0.670000,54.030000
3859,MAGNUM,MAGNUM BERHAD,Main Market,Consumer Products & Services,"Travel, Leisure & Hospitality",1.240000,1.120-1.420,6,11.580000,9.000000,1.750000,10.710000,7.260000,6.620000,0.710000,1782.810000
5252,SASBADI [s],SASBADI HOLDINGS BERHAD,Main Market,Telecommunications & Media,Media,0.165000,0.135-0.170,178,2.510000,0.750000,0.380000,6.570000,4.550000,6.600000,0.430000,71.960000
6718,CRESNDO [s],CRESCENDO CORPORATION BERHAD,Main Market,Property,Property,1.180000,1.040-1.480,1,11.440000,10.000000,1.740000,10.320000,8.470000,6.570000,0.680000,1002.380000
5289,TECHBND [s],TECHBOND GROUP BERHAD,Main Market,Industrial Products & Services,Chemicals,0.270000,0.265-0.340,1,2.230000,0.750000,0.340000,12.130000,2.780000,6.550000,0.790000,204.850000
7235,SUPERLN [s],SUPERLON HOLDINGS BHD,Main Market,Industrial Products & Services,Building Materials,0.660000,0.635-0.820,369,7.120000,3.000000,1.087000,9.270000,4.550000,6.550000,0.610000,105.600000
0180,KTC [s],KIM TECK CHEONG CONSOLIDATED BERHAD,Main Market,Consumer Products & Services,Consumer Services,0.140000,0.120-0.175,9,2.480000,0.000000,0.380000,5.650000,0.000000,6.520000,0.370000,95.460000
8419,PANSAR [s],PANSAR BERHAD,Main Market,Industrial Products & Services,Building Materials,0.500000,0.465-0.600,0,4.560000,0.500000,0.700000,10.980000,1.000000,6.510000,0.710000,258.700000
8443,HIL [s],HIL INDUSTRIES BHD,Main Market,Industrial Products & Services,Chemicals,0.705000,0.650-0.800,0,9.680000,3.000000,1.500000,7.280000,4.260000,6.450000,0.470000,235.500000
8079,LEESK [s],LEE SWEE KIAT GROUP BERHAD,Main Market,Consumer Products & Services,Houshold Goods,0.340000,0.315-0.545,2,2.060000,1.500000,0.320000,16.480000,4.410000,6.450000,1.060000,85.590000
7241,NGGB [s],NEXTGREEN GLOBAL BERHAD,Main Market,Industrial Products & Services,Industrial Services,0.785000,0.715-0.850,27,3.080000,0.000000,0.480000,25.490000,0.000000,6.420000,1.640000,858.320000
0235,NESTCON [s],NESTCON BERHAD,Ace Market,Construction,Construction,0.335000,0.280-0.400,313,1.470000,0.000000,0.230000,22.720000,0.000000,6.410000,1.460000,260.970000
3107,FIMACOR [s],FIMA CORPORATION BERHAD,Main Market,Industrial Products & Services,Industrial Services,1.660000,1.570-1.820,154,14.920000,12.500000,2.330000,11.130000,7.530000,6.400000,0.710000,407.130000
5075,PLENITU [s],PLENITUDE BHD,Main Market,Property,Property,1.550000,1.280-2.430,789,30.950000,7.500000,4.840000,5.010000,4.840000,6.390000,0.320000,591.380000
9121,KPSCB [s],KPS CONSORTIUM BHD,Main Market,Industrial Products & Services,Wood & Wood Products,0.590000,0.400-0.860,0,13.800000,0.000000,2.160000,4.270000,0.000000,6.390000,0.270000,95.940000
8583,MAHSING [s],MAH SING GROUP BERHAD,Main Market,Property,Property,1.020000,0.925-1.290,30,10.160000,5.000000,1.590000,10.040000,4.900000,6.390000,0.640000,2611.340000
0313,BWYS [s],BWYS GROUP BERHAD,Ace Market,Industrial Products & Services,Metals,0.175000,0.145-0.250,4,1.470000,0.050000,0.230000,11.920000,0.290000,6.380000,0.760000,179.410000
0309,AGRICOR [s],AGRICORE CS HOLDINGS BERHAD,Ace Market,Consumer Products & Services,Food & Beverages,0.410000,0.335-0.520,0,1.780000,1.000000,0.280000,23.030000,2.440000,6.360000,1.460000,83.150000
8982,CEPAT [s],CEPATWAWASAN GROUP BERHAD,Main Market,Plantation,Plantation,0.745000,0.605-0.860,663,8.700000,5.000000,1.380000,8.560000,6.710000,6.300000,0.540000,237.240000
3034,HAPSENG,HAP SENG CONSOLIDATED BERHAD,Main Market,Industrial Products & Services,Diversified Industrials,2.750000,2.400-3.160,1,20.100000,20.000000,3.190000,13.680000,7.270000,6.300000,0.860000,6846.620000
0383,PSP [s],PSP ENERGY BERHAD,Ace Market,Industrial Products & Services,Industrial Services,0.125000,0.110-0.170,255,1.260000,0.000000,0.100000,9.940000,0.000000,6.290000,1.250000,133.600000
0109,SCBUILD [s],SC ESTATE BUILDER BERHAD,Ace Market,Construction,Construction,0.010000,0.005-0.015,0,0.060000,0.000000,0.010000,16.100000,0.000000,6.210000,1.000000,53.200000
4995,VERSATL [s],VERSATILE CREATIVE BERHAD,Main Market,Consumer Products & Services,Retailers,0.850000,0.650-1.050,483,2.670000,0.000000,0.430000,31.850000,0.000000,6.210000,1.980000,238.080000
7232,RESINTC [s],RESINTECH BERHAD,Main Market,Industrial Products & Services,Building Materials,0.460000,0.410-0.660,360,6.970000,1.250000,1.124000,6.600000,2.720000,6.200000,0.410000,90.040000
4715,GENM,GENTING MALAYSIA BERHAD,Main Market,Consumer Products & Services,"Travel, Leisure & Hospitality",1.800000,1.460-2.390,21,12.710000,7.000000,2.050000,14.160000,3.890000,6.200000,0.880000,10688.480000
5147,SAMCHEM [s],SAMCHEM HOLDINGS BERHAD,Main Market,Industrial Products & Services,Chemicals,0.380000,0.300-0.450,5,3.220000,1.800000,0.520000,11.790000,4.740000,6.200000,0.730000,206.720000
5032,BIPORT [s],BINTULU PORT HOLDINGS BHD,Main Market,Transportation & Logistics,Transportation & Logistics Services,5.250000,5.000-6.020,45,26.500000,15.000000,4.282000,19.810000,2.860000,6.190000,1.230000,2415.000000
7120,AXTERIA [s],AXTERIA GROUP BERHAD,Main Market,Property,Property,0.095000,0.080-0.130,332,1.230000,0.000000,0.200000,7.720000,0.000000,6.150000,0.470000,74.910000
0032,REDTONE [s],REDTONE DIGITAL BERHAD,Main Market,Telecommunications & Media,Telecommunications Service Providers,0.300000,0.295-0.650,9,1.960000,2.000000,0.319000,15.320000,6.670000,6.130000,0.940000,234.740000
3557,ECOFIRS [s],ECOFIRST CONSOLIDATED BHD,Main Market,Property,Property,0.325000,0.275-0.410,2,2.750000,0.000000,0.450000,11.830000,0.000000,6.100000,0.720000,392.580000
7229,FAVCO [s],FAVELLE FAVCO BERHAD,Main Market,Industrial Products & Services,Industrial Engineering,1.590000,1.500-1.790,85,21.030000,9.000000,3.450000,7.560000,5.660000,6.100000,0.460000,377.120000
7811,SAPIND [s],SAPURA INDUSTRIAL BERHAD,Main Market,Industrial Products & Services,Auto Parts,0.840000,0.770-0.890,0,10.110000,4.000000,1.660000,8.300000,4.760000,6.090000,0.510000,61.130000
4022,MAXIM [s],MAXIM GLOBAL BERHAD,Main Market,Property,Property,0.290000,0.255-0.420,1,4.550000,0.000000,0.749000,6.380000,0.000000,6.070000,0.390000,213.230000
7222,IMASPRO,IMASPRO CORPORATION BHD,Main Market,Industrial Products & Services,Chemicals,0.700000,0.630-0.900,68,10.060000,0.000000,1.660000,6.960000,0.000000,6.060000,0.420000,56.000000
0001,SCOMNET [s],SUPERCOMNET TECHNOLOGIES BHD,Main Market,Health Care,Health Care Equipment & Services,0.550000,0.490-1.120,6,3.030000,2.000000,0.500000,18.170000,3.640000,6.050000,1.100000,473.330000
7031,AMTEL [s],AMTEL HOLDINGS BERHAD,Main Market,Telecommunications & Media,Telecommunications Equipment,0.330000,0.315-0.495,1,5.260000,0.000000,0.870000,6.270000,0.000000,6.050000,0.380000,32.430000
5274,HLCAP,HONG LEONG CAPITAL BERHAD,Main Market,Financial Services,Other Financials,3.300000,3.100-4.000,320,26.420000,19.000000,4.370000,12.490000,5.760000,6.050000,0.760000,814.760000
6815,EUPE [s],EUPE CORPORATION BERHAD,Main Market,Property,Property,0.835000,0.800-1.120,56,22.570000,2.200000,3.740000,3.700000,2.630000,6.040000,0.220000,122.910000
5228,ELKDESA,ELK-DESA RESOURCES BERHAD,Main Market,Financial Services,Other Financials,1.100000,1.080-1.170,1,6.620000,4.500000,1.100000,16.620000,4.090000,6.020000,1.000000,500.290000
8176,WAVEFRNT [s],WAVEFRONT BERHAD,Main Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.105000,0.100-0.320,17,1.860000,0.000000,0.310000,5.630000,0.000000,6.020000,0.340000,126.460000
0387,GHS,GUAN HUAT SENG HOLDINGS BERHAD,Ace Market,Consumer Products & Services,Food & Beverages,0.200000,0.185-0.245,16,1.920000,0.250000,0.160000,10.390000,1.250000,6.020000,1.250000,94.700000
7178,YSPSAH [s],Y.S.P. SOUTHEAST ASIA HOLDING BERHAD,Main Market,Health Care,Pharmaceuticals,2.080000,1.980-2.330,652,17.650000,4.000000,2.950000,11.790000,1.920000,5.980000,0.710000,295.040000
5343,GENERGY [s],WASCO GREENERGY BERHAD,Main Market,Energy,Renewable Energy,0.650000,0.605-0.980,5,6.420000,2.000000,0.540000,10.130000,3.080000,5.940000,1.200000,325.000000
0322,KHB,KHPT HOLDINGS BERHAD,Ace Market,Industrial Products & Services,Auto Parts,0.090000,0.085-0.150,402,0.830000,0.350000,0.140000,10.840000,3.890000,5.930000,0.640000,36.210000
0390,ISF [s],ISF GROUP BERHAD,Ace Market,Industrial Products & Services,Industrial Services,0.385000,0.350-0.560,16,2.370000,0.000000,0.200000,16.260000,0.000000,5.920000,1.920000,385.000000
0054,KARYON [s],KARYON INDUSTRIES BERHAD,Main Market,Industrial Products & Services,Chemicals,0.145000,0.120-0.175,0,1.660000,0.450000,0.280000,8.760000,3.100000,5.910000,0.520000,68.980000
0072,ERDASAN [s],ERDASAN GROUP BERHAD,Ace Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.080000,0.060-0.140,4,3.810000,0.000000,0.644000,2.100000,0.000000,5.910000,0.120000,18.300000
0096,NEXGRAM [s],NEXGRAM HOLDINGS BERHAD,Ace Market,Telecommunications & Media,Telecommunications Equipment,0.025000,0.010-0.035,2,0.510000,0.000000,0.086000,4.940000,0.000000,5.890000,0.290000,24.440000
1996,KRETAM [s],KRETAM HOLDINGS BERHAD,Main Market,Plantation,Plantation,0.675000,0.480-0.710,84,2.740000,1.500000,0.466000,24.600000,2.220000,5.890000,1.450000,1571.150000
5138,HSPLANT [s],HAP SENG PLANTATIONS HOLDINGS,Main Market,Plantation,Plantation,2.330000,1.700-2.380,1,15.610000,7.600000,2.660000,14.930000,3.260000,5.870000,0.880000,1864.000000
7083,ANALABS,ANALABS RESOURCES BERHAD,Main Market,Industrial Products & Services,Industrial Services,1.820000,1.520-1.833,1,32.420000,0.000000,5.530000,5.610000,0.000000,5.860000,0.330000,218.490000
5295,INNATURE,INNATURE BERHAD,Main Market,Consumer Products & Services,Personal Goods,0.180000,0.150-0.245,2,1.090000,1.000000,0.186000,16.480000,5.560000,5.860000,0.970000,127.060000
2658,AJI [s],AJINOMOTO (MALAYSIA) BERHAD,Main Market,Consumer Products & Services,Food & Beverages,12.340000,12.220-14.800,1,81.710000,252.850000,14.030000,15.100000,20.490000,5.820000,0.880000,750.250000
5180,CLMT,CAPITALAND MALAYSIA TRUST,Main Market,Real Estate Investment Trusts,Real Estate Investment Trusts,0.595000,0.550-0.700,45,5.400000,4.840000,0.937000,11.020000,8.130000,5.760000,0.640000,2002.230000
5703,MUHIBAH [s],MUHIBBAH ENGINEERING (M) BHD,Main Market,Construction,Construction,0.500000,0.485-0.690,26,10.950000,3.000000,1.920000,4.570000,6.000000,5.700000,0.260000,366.740000
5614,NHB,NUENERGY HOLDINGS BERHAD,Main Market,Energy,Renewable Energy,0.570000,0.390-0.775,10,6.660000,0.000000,1.180000,8.560000,0.000000,5.650000,0.480000,111.160000
2569,SBAGAN,SUNGEI BAGAN RUBBER CO (M) BHD,Main Market,Plantation,Plantation,5.730000,5.320-6.490,411,68.410000,13.000000,12.150000,8.380000,2.270000,5.630000,0.470000,533.370000
5159,YOCB [s],YOONG ONN CORPORATION BERHAD,Main Market,Consumer Products & Services,Houshold Goods,1.550000,1.450-1.750,0,11.970000,8.000000,2.140000,12.950000,5.160000,5.590000,0.720000,248.000000
5125,PANTECH [s],PANTECH GROUP HOLDINGS BERHAD,Main Market,Industrial Products & Services,Metals,0.650000,0.580-0.750,7,6.530000,4.500000,1.170000,9.960000,6.920000,5.580000,0.560000,560.380000
0368,OXB [s],OXFORD INNOTECH BERHAD,Ace Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.265000,0.205-0.500,7,1.000000,0.000000,0.179000,26.630000,0.000000,5.550000,1.480000,188.150000
03070,WHITMAN,WHITMAN HOLDINGS BERHAD,Leap Market,Financial Services,Other Financials,0.150000,0.125-0.150,0,0.450000,0.000000,0.020000,33.630000,0.000000,5.490000,7.390000,30.000000
3174,L&G [s],LAND & GENERAL BERHAD,Main Market,Property,Property,0.135000,0.090-0.190,23,2.140000,0.200000,0.390000,6.310000,1.480000,5.480000,0.350000,401.370000
5109,YTLREIT,YTL HOSPITALITY REIT,Main Market,Real Estate Investment Trusts,Real Estate Investment Trusts,0.995000,0.975-1.200,9,9.280000,7.740000,1.702000,10.720000,7.780000,5.450000,0.580000,1785.420000
5273,CHINHIN [s],CHIN HIN GROUP BERHAD,Main Market,Industrial Products & Services,Building Materials,2.120000,1.950-2.530,21,2.930000,0.000000,0.540000,72.430000,0.000000,5.420000,3.930000,7505.490000
0108,N2N,N2N CONNECT BHD,Ace Market,Technology,Software,0.330000,0.305-0.440,218,2.370000,2.000000,0.440000,13.940000,6.060000,5.380000,0.750000,184.210000
8397,TNLOGIS,TIONG NAM LOGISTICS HOLDINGS BERHAD,Main Market,Transportation & Logistics,Transportation & Logistics Services,0.770000,0.610-0.895,420,11.020000,0.000000,2.060000,6.990000,0.000000,5.350000,0.370000,406.430000
0362,ASM [s],ASM AUTOMATION GROUP BERHAD,Ace Market,Industrial Products & Services,Industrial Services,0.145000,0.120-0.205,0,0.590000,0.000000,0.110000,24.650000,0.000000,5.350000,1.320000,77.540000
8478,HWATAI [s],HWA TAI INDUSTRIES BHD,Main Market,Consumer Products & Services,Food & Beverages,0.410000,0.380-0.530,120,2.100000,0.000000,0.395000,19.510000,0.000000,5.330000,1.040000,30.680000
5152,MBL [s],MUAR BAN LEE GROUP BERHAD,Main Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.340000,0.285-0.410,2,6.550000,0.000000,1.230000,5.190000,0.000000,5.320000,0.280000,84.600000
5338,PARADIGM,PARADIGM REAL ESTATE INVESTMENT TRUST,Main Market,Real Estate Investment Trusts,Real Estate Investment Trusts,0.960000,0.925-1.060,20,7.450000,4.100000,1.051000,12.890000,4.270000,5.310000,0.910000,1537.730000
5116,ALAQAR [s],AL-'AQAR HEALTHCARE REIT,Main Market,Real Estate Investment Trusts,Real Estate Investment Trusts,1.190000,1.190-1.320,3,6.640000,7.060000,1.250000,17.930000,5.930000,5.310000,0.950000,999.120000
3514,MARCO,MARCO HOLDINGS BHD,Main Market,Consumer Products & Services,Personal Goods,0.100000,0.090-0.135,4,1.010000,0.000000,0.190000,9.950000,0.000000,5.290000,0.530000,105.430000
5606,IGBB,IGB BERHAD,Main Market,Property,Property,2.370000,1.348-2.640,50,17.720000,0.000000,3.352000,13.370000,0.000000,5.290000,0.710000,4828.180000
5182,AVALAND [s],AVALAND BERHAD,Main Market,Property,Property,0.185000,0.175-0.305,520,3.890000,0.500000,0.740000,4.750000,2.700000,5.260000,0.250000,269.540000
5348,ORKIM [s],ORKIM BERHAD,Main Market,Transportation & Logistics,Transportation & Logistics Services,0.955000,0.865-1.210,4,6.520000,2.000000,0.620000,14.640000,2.090000,5.260000,1.540000,955.000000
5517,SHANG,SHANGRI-LA HOTELS (M) BHD,Main Market,Consumer Products & Services,"Travel, Leisure & Hospitality",1.720000,1.440-1.930,454,9.420000,9.000000,1.800000,18.270000,5.230000,5.230000,0.960000,756.800000
9938,BRIGHT,BRIGHT PACKAGING INDUSTRY BERHAD,Main Market,Industrial Products & Services,Packaging Materials,0.165000,0.150-0.245,300,3.390000,0.000000,0.650000,4.860000,0.000000,5.220000,0.250000,33.880000
5191,TAMBUN [s],TAMBUN INDAH LAND BERHAD,Main Market,Property,Property,0.770000,0.710-0.855,465,9.520000,4.500000,1.840000,8.090000,5.840000,5.170000,0.420000,338.270000
0173,CATCHA,CATCHA DIGITAL BERHAD,Ace Market,Telecommunications & Media,Media,0.245000,0.223-0.345,0,1.180000,0.000000,0.230000,20.700000,0.000000,5.150000,1.070000,111.450000
1619,DRBHCOM [s],DRB-HICOM BERHAD,Main Market,Consumer Products & Services,Automotive,1.050000,0.600-1.350,8,20.590000,2.500000,4.040000,5.100000,2.380000,5.100000,0.260000,2029.900000
5178,INGENIEU [s],INGENIEUR GUDANG BERHAD,Main Market,Industrial Products & Services,Metals,0.025000,0.020-0.045,18,0.660000,0.000000,0.131000,3.760000,0.000000,5.080000,0.190000,37.910000
5015,APM [s],APM AUTOMOTIVE HOLDINGS BERHAD,Main Market,Industrial Products & Services,Auto Parts,3.030000,2.820-3.580,24,36.750000,20.000000,7.240000,8.240000,6.600000,5.080000,0.420000,610.850000
7214,ARANK [s],A-RANK BERHAD,Main Market,Industrial Products & Services,Metals,0.420000,0.375-0.530,238,5.400000,2.250000,1.070000,7.780000,5.360000,5.050000,0.390000,75.080000
7060,NHFATT [s],NEW HOONG FATT HOLDINGS BHD,Main Market,Consumer Products & Services,Automotive,1.530000,1.400-2.000,141,17.990000,7.500000,3.570000,8.500000,4.900000,5.040000,0.430000,252.980000
0203,SMETRIC [s],SECUREMETRIC BERHAD,Ace Market,Technology,Software,0.130000,0.100-0.190,2,0.370000,0.000000,0.073000,35.540000,0.000000,5.020000,1.780000,75.020000
0213,MTAG [s],MTAG GROUP BERHAD,Ace Market,Industrial Products & Services,Industrial Services,0.225000,0.220-0.345,190,1.660000,2.000000,0.330000,13.590000,8.890000,5.020000,0.680000,153.360000
4243,WTK [s],WTK HOLDINGS BERHAD,Main Market,Industrial Products & Services,Wood & Wood Products,0.775000,0.380-0.875,18,8.020000,1.000000,1.600000,9.670000,1.290000,5.010000,0.480000,373.040000
3816,MISC [s],MISC BERHAD,Main Market,Transportation & Logistics,Transportation & Logistics Services,8.250000,6.500-9.040,22,38.090000,38.000000,7.620000,21.660000,4.610000,5.000000,1.080000,36826.290000
5110,UOAREIT,UOA REAL ESTATE INVESTMENT TRUST,Main Market,Real Estate Investment Trusts,Real Estate Investment Trusts,0.830000,0.785-0.900,9,7.120000,6.950000,1.425000,11.660000,8.370000,5.000000,0.580000,560.750000
